study_accession,sample_accession,analysis_accession,generated_ftp,sample_title
PRJEB45963,SAMEA2205724,ERZ3166297,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166297/contig.fa.gz,11679_7#91
PRJEB45963,SAMEA2205728,ERZ3166298,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166298/contig.fa.gz,11679_5#93
PRJEB45963,SAMEA2205723,ERZ3166299,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166299/contig.fa.gz,11679_5#92
PRJEB45963,SAMEA2205725,ERZ3166300,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166300/contig.fa.gz,11679_4#94
PRJEB45963,SAMEA2205726,ERZ3166301,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166301/contig.fa.gz,11657_6#95
PRJEB45963,SAMEA2205731,ERZ3166306,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166306/contig.fa.gz,11657_5#96
PRJEB45963,SAMEA2205730,ERZ3166307,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166307/contig.fa.gz,11679_5#94
PRJEB45963,SAMEA2205732,ERZ3166308,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166308/contig.fa.gz,11679_7#92
PRJEB45963,SAMEA2205729,ERZ3166309,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166309/contig.fa.gz,11679_6#94
PRJEB45963,SAMEA2205734,ERZ3166310,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166310/contig.fa.gz,11679_4#95
PRJEB45963,SAMEA2205737,ERZ3166311,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166311/contig.fa.gz,11679_5#95
PRJEB45963,SAMEA2205736,ERZ3166312,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166312/contig.fa.gz,11679_8#92
PRJEB45963,SAMEA2205733,ERZ3166313,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166313/contig.fa.gz,11791_3#94
PRJEB45963,SAMEA2205735,ERZ3166314,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166314/contig.fa.gz,11679_7#93
PRJEB45963,SAMEA2205742,ERZ3166318,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166318/contig.fa.gz,11657_6#96
PRJEB45963,SAMEA2205745,ERZ3166319,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166319/contig.fa.gz,11679_8#95
PRJEB45963,SAMEA2205739,ERZ3166320,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166320/contig.fa.gz,11657_7#92
PRJEB45963,SAMEA2205743,ERZ3166321,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166321/contig.fa.gz,11658_3#93
PRJEB45963,SAMEA2205740,ERZ3166322,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166322/contig.fa.gz,11679_7#94
PRJEB45963,SAMEA2205738,ERZ3166323,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166323/contig.fa.gz,11679_8#93
PRJEB45963,SAMEA2205746,ERZ3166324,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166324/contig.fa.gz,11679_6#95
PRJEB45963,SAMEA2205744,ERZ3166325,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166325/contig.fa.gz,11658_3#94
PRJEB45963,SAMEA2205741,ERZ3166327,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166327/contig.fa.gz,11679_8#94
PRJEB45963,SAMEA2205747,ERZ3166330,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166330/contig.fa.gz,11658_3#95
PRJEB45963,SAMEA2205750,ERZ3166331,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166331/contig.fa.gz,11679_4#96
PRJEB45963,SAMEA2205749,ERZ3166332,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166332/contig.fa.gz,11679_7#95
PRJEB45963,SAMEA2205753,ERZ3166333,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166333/contig.fa.gz,11791_3#96
PRJEB45963,SAMEA2205752,ERZ3166334,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166334/contig.fa.gz,11679_5#96
PRJEB45963,SAMEA2205754,ERZ3166335,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166335/contig.fa.gz,11679_7#96
PRJEB45963,SAMEA2205748,ERZ3166336,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166336/contig.fa.gz,11791_3#95
PRJEB45963,SAMEA2205751,ERZ3166337,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166337/contig.fa.gz,11657_7#93
PRJEB45963,SAMEA2205755,ERZ3166339,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166339/contig.fa.gz,11657_7#94
PRJEB45963,SAMEA2205756,ERZ3166341,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166341/contig.fa.gz,11658_3#96
PRJEB45963,SAMEA2205757,ERZ3166342,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166342/contig.fa.gz,11679_6#96
PRJEB45963,SAMEA2205758,ERZ3166346,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166346/contig.fa.gz,11657_7#95
PRJEB45963,SAMEA2205760,ERZ3166347,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166347/contig.fa.gz,11679_8#96
PRJEB45963,SAMEA2205759,ERZ3166352,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ316/ERZ3166352/contig.fa.gz,11657_7#96
PRJEB45963,SAMEA2271751,ERZ3175871,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ317/ERZ3175871/contig.fa.gz,12045_3#59
PRJEB45963,SAMEA2271755,ERZ3175872,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ317/ERZ3175872/contig.fa.gz,12045_3#63
PRJEB45963,SAMEA2271749,ERZ3175873,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ317/ERZ3175873/contig.fa.gz,12045_3#57
PRJEB45963,SAMEA2271752,ERZ3175874,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ317/ERZ3175874/contig.fa.gz,12045_3#60
PRJEB45963,SAMEA2271750,ERZ3175875,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ317/ERZ3175875/contig.fa.gz,12045_3#58
PRJEB45963,SAMEA2271756,ERZ3175876,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ317/ERZ3175876/contig.fa.gz,12045_3#64
PRJEB45963,SAMEA2271754,ERZ3175877,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ317/ERZ3175877/contig.fa.gz,12045_3#62
PRJEB45963,SAMEA2271753,ERZ3175878,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ317/ERZ3175878/contig.fa.gz,12045_3#61
PRJEB45963,SAMEA2271757,ERZ3175883,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ317/ERZ3175883/contig.fa.gz,12045_3#65
PRJEB45963,SAMEA2271758,ERZ3175889,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ317/ERZ3175889/contig.fa.gz,12045_3#66
PRJEB45963,SAMEA2271759,ERZ3175890,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ317/ERZ3175890/contig.fa.gz,12045_3#67
PRJEB45963,SAMEA3531625,ERZ3484425,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484425/contig.fa.gz,18090_6#81
PRJEB45963,SAMEA3531624,ERZ3484432,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484432/contig.fa.gz,18090_6#80
PRJEB45963,SAMEA3531626,ERZ3484438,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484438/contig.fa.gz,18090_6#82
PRJEB45963,SAMEA3531627,ERZ3484468,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484468/contig.fa.gz,18090_6#83
PRJEB45963,SAMEA3531628,ERZ3484469,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484469/contig.fa.gz,18090_6#84
PRJEB45963,SAMEA3531631,ERZ3484501,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484501/contig.fa.gz,18090_6#86
PRJEB45963,SAMEA3531632,ERZ3484519,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484519/contig.fa.gz,18090_6#87
PRJEB45963,SAMEA3531629,ERZ3484525,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484525/contig.fa.gz,18090_6#33
PRJEB45963,SAMEA3531633,ERZ3484526,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484526/contig.fa.gz,18090_6#88
PRJEB45963,SAMEA3531630,ERZ3484533,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484533/contig.fa.gz,18090_6#85
PRJEB45963,SAMEA3531634,ERZ3484546,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484546/contig.fa.gz,18090_6#89
PRJEB45963,SAMEA3531635,ERZ3484576,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484576/contig.fa.gz,18090_6#90
PRJEB45963,SAMEA3531636,ERZ3484638,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484638/contig.fa.gz,18090_6#91
PRJEB45963,SAMEA3531637,ERZ3484639,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484639/contig.fa.gz,18090_6#92
PRJEB45963,SAMEA3531640,ERZ3484697,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484697/contig.fa.gz,18090_7#60
PRJEB45963,SAMEA3531639,ERZ3484701,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484701/contig.fa.gz,18090_6#94
PRJEB45963,SAMEA3531638,ERZ3484702,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484702/contig.fa.gz,18090_6#93
PRJEB45963,SAMEA3531644,ERZ3484746,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484746/contig.fa.gz,18090_7#1
PRJEB45963,SAMEA3531643,ERZ3484748,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484748/contig.fa.gz,18090_7#62
PRJEB45963,SAMEA3531646,ERZ3484759,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484759/contig.fa.gz,18090_6#34
PRJEB45963,SAMEA3531645,ERZ3484771,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484771/contig.fa.gz,18090_7#63
PRJEB45963,SAMEA3531647,ERZ3484828,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484828/contig.fa.gz,18090_7#64
PRJEB45963,SAMEA3531648,ERZ3484829,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484829/contig.fa.gz,18090_7#2
PRJEB45963,SAMEA3531650,ERZ3484834,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484834/contig.fa.gz,18090_7#3
PRJEB45963,SAMEA3531649,ERZ3484835,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484835/contig.fa.gz,18090_7#65
PRJEB45963,SAMEA3531651,ERZ3484837,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484837/contig.fa.gz,18090_7#66
PRJEB45963,SAMEA3531652,ERZ3484846,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484846/contig.fa.gz,18090_7#4
PRJEB45963,SAMEA3531653,ERZ3484847,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484847/contig.fa.gz,18090_7#67
PRJEB45963,SAMEA3531654,ERZ3484866,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484866/contig.fa.gz,18090_7#68
PRJEB45963,SAMEA3531655,ERZ3484867,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484867/contig.fa.gz,18090_6#35
PRJEB45963,SAMEA3531656,ERZ3484868,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484868/contig.fa.gz,18090_7#5
PRJEB45963,SAMEA3531658,ERZ3484875,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484875/contig.fa.gz,18090_7#70
PRJEB45963,SAMEA3531659,ERZ3484903,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484903/contig.fa.gz,18090_7#6
PRJEB45963,SAMEA3531663,ERZ3484919,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484919/contig.fa.gz,18090_6#37
PRJEB45963,SAMEA3531665,ERZ3484920,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484920/contig.fa.gz,18090_7#7
PRJEB45963,SAMEA3531661,ERZ3484941,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484941/contig.fa.gz,18090_6#36
PRJEB45963,SAMEA3531664,ERZ3484943,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484943/contig.fa.gz,18090_7#73
PRJEB45963,SAMEA3531667,ERZ3484952,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484952/contig.fa.gz,18090_6#38
PRJEB45963,SAMEA3531669,ERZ3484974,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484974/contig.fa.gz,18090_7#8
PRJEB45963,SAMEA3531668,ERZ3484979,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484979/contig.fa.gz,18090_7#75
PRJEB45963,SAMEA3531670,ERZ3484981,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3484981/contig.fa.gz,18090_6#39
PRJEB45963,SAMEA3531672,ERZ3485008,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485008/contig.fa.gz,18090_7#9
PRJEB45963,SAMEA3531679,ERZ3485078,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485078/contig.fa.gz,18090_7#80
PRJEB45963,SAMEA3531676,ERZ3485079,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485079/contig.fa.gz,18090_7#11
PRJEB45963,SAMEA3531675,ERZ3485088,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485088/contig.fa.gz,18090_7#78
PRJEB45963,SAMEA3531674,ERZ3485091,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485091/contig.fa.gz,18090_7#10
PRJEB45963,SAMEA3531678,ERZ3485093,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485093/contig.fa.gz,18090_7#12
PRJEB45963,SAMEA3531677,ERZ3485095,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485095/contig.fa.gz,18090_7#79
PRJEB45963,SAMEA3531680,ERZ3485100,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485100/contig.fa.gz,18090_7#13
PRJEB45963,SAMEA3531682,ERZ3485126,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485126/contig.fa.gz,18090_7#14
PRJEB45963,SAMEA3531683,ERZ3485133,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485133/contig.fa.gz,18090_7#82
PRJEB45963,SAMEA3531684,ERZ3485140,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485140/contig.fa.gz,18090_6#40
PRJEB45963,SAMEA3531686,ERZ3485141,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485141/contig.fa.gz,18090_7#15
PRJEB45963,SAMEA3531689,ERZ3485158,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485158/contig.fa.gz,18090_7#85
PRJEB45963,SAMEA3531693,ERZ3485161,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485161/contig.fa.gz,18090_7#18
PRJEB45963,SAMEA3531688,ERZ3485163,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485163/contig.fa.gz,18090_6#41
PRJEB45963,SAMEA3531692,ERZ3485171,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485171/contig.fa.gz,18090_7#17
PRJEB45963,SAMEA3531690,ERZ3485172,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485172/contig.fa.gz,18090_7#16
PRJEB45963,SAMEA3531691,ERZ3485178,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485178/contig.fa.gz,18090_7#86
PRJEB45963,SAMEA3531694,ERZ3485189,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485189/contig.fa.gz,18090_7#87
PRJEB45963,SAMEA3531698,ERZ3485210,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485210/contig.fa.gz,18090_7#89
PRJEB45963,SAMEA3531695,ERZ3485211,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485211/contig.fa.gz,18090_6#42
PRJEB45963,SAMEA3531699,ERZ3485218,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485218/contig.fa.gz,18090_7#20
PRJEB45963,SAMEA3531700,ERZ3485219,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485219/contig.fa.gz,18090_7#90
PRJEB45963,SAMEA3531696,ERZ3485223,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485223/contig.fa.gz,18090_7#88
PRJEB45963,SAMEA3531697,ERZ3485224,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485224/contig.fa.gz,18090_7#19
PRJEB45963,SAMEA3531701,ERZ3485229,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485229/contig.fa.gz,18090_7#21
PRJEB45963,SAMEA3531702,ERZ3485262,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485262/contig.fa.gz,18090_6#53
PRJEB45963,SAMEA3531705,ERZ3485264,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485264/contig.fa.gz,18090_7#92
PRJEB45963,SAMEA3531706,ERZ3485265,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485265/contig.fa.gz,18090_7#23
PRJEB45963,SAMEA3531708,ERZ3485270,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485270/contig.fa.gz,18090_7#94
PRJEB45963,SAMEA3531707,ERZ3485277,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485277/contig.fa.gz,18090_7#93
PRJEB45963,SAMEA3531704,ERZ3485280,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485280/contig.fa.gz,18090_7#22
PRJEB45963,SAMEA3531713,ERZ3485328,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485328/contig.fa.gz,18090_6#43
PRJEB45963,SAMEA3531714,ERZ3485330,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485330/contig.fa.gz,18090_8#3
PRJEB45963,SAMEA3531715,ERZ3485331,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485331/contig.fa.gz,18090_7#26
PRJEB45963,SAMEA3531709,ERZ3485335,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485335/contig.fa.gz,18090_7#24
PRJEB45963,SAMEA3531711,ERZ3485341,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485341/contig.fa.gz,18090_7#25
PRJEB45963,SAMEA3531712,ERZ3485343,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485343/contig.fa.gz,18090_8#2
PRJEB45963,SAMEA3531719,ERZ3485371,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485371/contig.fa.gz,18090_7#27
PRJEB45963,SAMEA3531717,ERZ3485376,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485376/contig.fa.gz,18090_6#44
PRJEB45963,SAMEA3531718,ERZ3485386,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485386/contig.fa.gz,18090_8#5
PRJEB45963,SAMEA3531722,ERZ3485393,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485393/contig.fa.gz,18090_8#7
PRJEB45963,SAMEA3531720,ERZ3485401,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485401/contig.fa.gz,18090_8#6
PRJEB45963,SAMEA3531721,ERZ3485402,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485402/contig.fa.gz,18090_7#28
PRJEB45963,SAMEA3531716,ERZ3485403,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485403/contig.fa.gz,18090_8#4
PRJEB45963,SAMEA3531723,ERZ3485424,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485424/contig.fa.gz,18090_7#29
PRJEB45963,SAMEA3531729,ERZ3485427,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485427/contig.fa.gz,18090_7#32
PRJEB45963,SAMEA3531725,ERZ3485428,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485428/contig.fa.gz,18090_7#30
PRJEB45963,SAMEA3531727,ERZ3485435,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485435/contig.fa.gz,18090_7#31
PRJEB45963,SAMEA3531724,ERZ3485437,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485437/contig.fa.gz,18090_8#8
PRJEB45963,SAMEA3531734,ERZ3485473,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485473/contig.fa.gz,18090_8#13
PRJEB45963,SAMEA3531732,ERZ3485476,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485476/contig.fa.gz,18090_8#12
PRJEB45963,SAMEA3531730,ERZ3485479,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485479/contig.fa.gz,18090_8#11
PRJEB45963,SAMEA3531733,ERZ3485481,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485481/contig.fa.gz,18090_7#34
PRJEB45963,SAMEA3531731,ERZ3485486,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485486/contig.fa.gz,18090_7#33
PRJEB45963,SAMEA3531735,ERZ3485489,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485489/contig.fa.gz,18090_7#35
PRJEB45963,SAMEA3531742,ERZ3485516,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485516/contig.fa.gz,18090_6#45
PRJEB45963,SAMEA3531737,ERZ3485517,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485517/contig.fa.gz,18090_7#36
PRJEB45963,SAMEA3531741,ERZ3485525,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485525/contig.fa.gz,18090_7#39
PRJEB45963,SAMEA3531739,ERZ3485532,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485532/contig.fa.gz,18090_7#37
PRJEB45963,SAMEA3531743,ERZ3485533,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485533/contig.fa.gz,18090_7#40
PRJEB45963,SAMEA3531740,ERZ3485540,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485540/contig.fa.gz,18090_7#38
PRJEB45963,SAMEA3531744,ERZ3485557,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485557/contig.fa.gz,18090_7#41
PRJEB45963,SAMEA3531747,ERZ3485574,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485574/contig.fa.gz,18090_7#44
PRJEB45963,SAMEA3531749,ERZ3485588,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485588/contig.fa.gz,18090_7#46
PRJEB45963,SAMEA3531748,ERZ3485589,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485589/contig.fa.gz,18090_7#45
PRJEB45963,SAMEA3531746,ERZ3485604,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485604/contig.fa.gz,18090_7#43
PRJEB45963,SAMEA3531752,ERZ3485666,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485666/contig.fa.gz,18090_7#47
PRJEB45963,SAMEA3531753,ERZ3485669,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485669/contig.fa.gz,18090_7#48
PRJEB45963,SAMEA3531755,ERZ3485674,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485674/contig.fa.gz,18090_6#48
PRJEB45963,SAMEA3531757,ERZ3485679,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485679/contig.fa.gz,18090_6#50
PRJEB45963,SAMEA3531764,ERZ3485711,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485711/contig.fa.gz,18090_7#54
PRJEB45963,SAMEA3531763,ERZ3485713,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485713/contig.fa.gz,18090_7#53
PRJEB45963,SAMEA3531762,ERZ3485718,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485718/contig.fa.gz,18090_6#52
PRJEB45963,SAMEA3531761,ERZ3485719,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485719/contig.fa.gz,18090_7#52
PRJEB45963,SAMEA3531760,ERZ3485729,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485729/contig.fa.gz,18090_6#51
PRJEB45963,SAMEA3531758,ERZ3485741,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485741/contig.fa.gz,18090_7#50
PRJEB45963,SAMEA3531766,ERZ3485853,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485853/contig.fa.gz,18090_7#56
PRJEB45963,SAMEA3531768,ERZ3485855,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485855/contig.fa.gz,18090_7#58
PRJEB45963,SAMEA3531769,ERZ3485857,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485857/contig.fa.gz,18090_7#59
PRJEB45963,SAMEA3531773,ERZ3485862,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485862/contig.fa.gz,18090_6#55
PRJEB45963,SAMEA3531765,ERZ3485869,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485869/contig.fa.gz,18090_7#55
PRJEB45963,SAMEA3531771,ERZ3485870,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485870/contig.fa.gz,18090_8#15
PRJEB45963,SAMEA3531783,ERZ3485896,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485896/contig.fa.gz,18090_6#56
PRJEB45963,SAMEA3531775,ERZ3485898,ftp.sra.ebi.ac.uk/vol1/sequence/ERZ348/ERZ3485898/contig.fa.gz,18090_8#16
